Coder,Asset_Name,Brand,Lead_Country,Year_Produced,Year_Aired,Segment,Agency,Character_Name,Character_Description,Q1_Prominence,Q2_Age,Q2a_Age_SpecifyOther,Q3_Sex,Q4_Gender,Q5_LGBTQ,Q6_Animated,Q6a_Animated_OtherSpecify,Q7_Race_Ethnicity,Q7a_RE_OtherSpecify,Q8_Physical_Disability,Q9_Cognitive_Disability,Q10_Communication_Disability,Q11a_Shopping,Q11b_Driving,Q11c_Cleaning,Q11d_Cooking,Q11e_Working,Q11f_Socializing,Q11g_Nothing,Q11h_Eating/Drinking,Q11i_Exercising,Q11j_Activity Other,Q11j_Activity_Other_Specify,Q12a_Kitchen,Q12b_Office,Q12c_Car,Q12d_Store,Q12e_Outdoors,Q12f_Living Room,Q12g_Restaurant_Bar,Q12h_Gym,Q12i_Bedroom,Q12j_Bathroom,Q12k_Sporting_Event,Q12l_Classroom,Q12m_Location_Other,Q12m_Location_Other_Specify,Q13_Revealing_Clothing,Q14_Nudity,Q14a_Nudity_Other_Specify,Q15_Visually_Objectified,Q16_Verbally_Objectified,Q17_Intelligence,Q18_Humor,Q19_Occupation,Q20_Leader,Q21_Authority,Q22_Body Type,Q22a_Body_Type_Other_Specify,Q23a_Disordered_Eating,Q23b_Selfy_injury,Q23c_NegativeTalk,Q23d_Body_Modification,Q24a_Visual_Shame,Q24b_Verbal_shame,Q24c_Sizeist_Slurs,Q24d_Punchline,Q24e_Denied_Personal_Opportunity,Q24f_Denied_Professional_Opportunity,Q24g_Other_Prejudice,Q24g_Prejudice_Other_Specify,Q25a_Lazy,Q25b_Physically_Slow,Q25c_Stupid,Q25d_Loser,Q25e_Inactive,Q25f_Poorly_Dressed,Q25g_Funny,Q25h_Jolly,Q25i_Clumsy,Q25j_Alone,Q26a_Comic_Relief,Q26b_Sidekick,Q26c_Mamma_Hen,Q26d_Nympho,Q27_Fat_to_Fit,Q28_Inspo_Porn,,Q27. NOTES,,Notes on Dwelling,,,,,,,,,,,,,,,
Melanie,Mood,Orbit,Hungary,2019,2019,Confectionary,BBDO,man,yogi,2,5,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,doing yoga,0,0,0,0,0,0,0,0,0,0,0,0,1,yoga studio,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi,Invite (:15),Orbit,Mexico,2019,2019,Confectionary,BBDO,girl,,1,4,,1,Feminine,0,0,,2,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,studio,0,0,,0,0,0,0,1,1,2,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi,Vote (:20),Orbit,Mexico,2019,2019,Confectionary,BBDO,girl,,1,4,,1,Feminine,0,0,,2,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,studio,0,0,,0,0,0,0,1,1,2,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Jenna          ,Waiting (:10)                                                     ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,Woman                          ,Pink top                             ,1,5,,1,Feminine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,1,0,0,0,                                                          ,0,0,1,0,0,0,0,0,0,0,0,0,0,                               ,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Jenna          ,Waiting (:10)                                                     ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,Man                            ,Blue polo                            ,1,5,,2,Masculine,0,0,,1,                                                          ,0,0,0,0,1,0,0,0,0,1,1,0,0,                                                          ,0,0,1,0,0,0,0,0,0,0,0,0,0,                               ,0,0,,0,0,0,3,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi          ,Elevator Xaxis (:20)                                              ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,woman                          ,                                     ,2,8,,1,Feminine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,1,0,0,0,                                                          ,0,0,0,0,0,0,0,0,0,0,0,0,1,elevator                       ,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi          ,Elevator Xaxis (:20)                                              ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,man                            ,                                     ,2,5,,2,Hyper-Masculine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,1,0,0,0,                                                          ,0,0,0,0,0,0,0,0,0,0,0,0,1,elevator                       ,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Jenna          ,Katya (:15)                                                       ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,Katya                          ,Blue blouse                          ,2,4,,1,Feminine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,0,1,0,0,                                                          ,0,0,0,0,0,0,0,0,0,0,0,0,1,Set                            ,0,0,,0,0,0,1,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi          ,Concert (:10)                                                     ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,guy                            ,                                     ,1,4,,2,Masculine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,1,0,0,0,                                                          ,0,0,1,0,0,0,0,0,0,0,0,0,0,                               ,0,0,,0,0,0,3,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi          ,Concert (:10)                                                     ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,girl                           ,                                     ,1,4,,1,Feminine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,1,0,0,0,                                                          ,0,0,1,0,0,0,0,0,0,0,0,0,0,                               ,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi          ,Orbit Man (:15)                                                   ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,woman                          ,                                     ,2,4,,1,Feminine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,1,0,0,0,                                                          ,0,0,0,0,1,0,0,0,0,0,0,0,0,                               ,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi          ,Orbit Man (:15)                                                   ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,man                            ,                                     ,2,4,,2,Masculine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,1,0,0,0,                                                          ,0,0,0,0,1,0,0,0,0,0,0,0,0,                               ,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi          ,Orbit Woman (:15)                                                 ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,woman                          ,                                     ,2,4,,1,Feminine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,1,0,0,0,                                                          ,0,0,0,0,1,0,0,0,0,0,0,0,0,                               ,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi          ,Orbit Woman (:15)                                                 ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,man                            ,                                     ,2,4,,2,Masculine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,1,0,0,0,                                                          ,0,0,0,0,1,0,0,0,0,0,0,0,0,                               ,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Jenna          ,Train Xaxis (:20)                                                 ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,Woman 1                        ,Red hair                             ,2,3,,1,Feminine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,1,0,0,0,                                                          ,0,0,0,0,0,0,0,0,0,0,0,0,1,Train                          ,0,0,,0,0,0,0,0,0,2,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Jenna          ,Train Xaxis (:20)                                                 ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,Woman 2                        ,Gray jacket                          ,2,5,,1,Feminine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,1,1,0,0,                                                          ,0,0,0,0,0,0,0,0,0,0,0,0,1,Train                          ,0,0,,1,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Jenna          ,Andrey (:15)                                                      ,Orbit,Russia              ,2019,2019,Confectionary,BBDO,Andrey                         ,Chewing                              ,2,5,,2,Masculine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,0,1,0,0,                                                          ,0,0,0,0,0,0,0,0,0,0,0,0,1,Set                            ,0,0,,0,0,0,1,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Emma,The Unintimidator,Pedigree,United States,2020,2020,Pet,BBDO,Man in the clouds,,1,11,adult,1,10,0,1,animated triclops,10,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,2,0,0,0,2,10,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,Pedigree - Small Dogs,Pedigree,Russia,2020,2020,Pet,BBDO,Talking Head in Sky,talking three-eyed purple head in sky,2,6,,2,10,0,1,animated talking head,9,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,1,floating in sky,0,0,,0,0,0,9,0,0,0,10,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Jenna,The Underestimator,Pedigree,United States,2020,2020,Pet,BBDO,Superhero,Yellow cape,1,5,,1,10,0,1,Animated superhero,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Set,1,1,,0,0,0,0,0,1,3,6,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Mutts for Trucks - Shannon,Pedigree,United States,2019,2020,Pet,BBDO,Woman wearing gray tee,"Short dark hair, gray t-shirt, gray printed leggings",2,5,,1,10,0,0,,3,,0,0,0,0,0,0,0,0,0,0,0,0,1,Playing with dog,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,5,,10,10,10,10,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CEspinoza,How to Take My Stress Away (:20),Pedigree,Russia,2019,2019,Pet,BBDO,Audience Member  2,larger-bodied man,2,4,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,conference center,0,0,,0,0,3,2,9,0,0,5,,10,10,10,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Pamela,Mutts for Trucks - Shannon,Pedigree,United States,2019,2020,Pet,BBDO,Shannon,"Long light brown hair, black rimmed glasses, t-shirt",1,7,,1,10,0,0,,1,,0,0,0,0,0,0,0,1,1,1,0,1,1,"Playing with dog, maintaining truck",0,0,1,0,1,0,1,0,0,0,0,0,0,,0,0,,0,0,0,0,1,1,1,4,,10,10,10,10,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
Pamela,Mutts for Trucks - Shannon,Pedigree,United States,2019,2020,Pet,BBDO,Woman with green hair,"Shoulder-length green hair, gray shirt, gray jeans",2,4,,1,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,Bringing dog out to owner,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,1,4,,10,10,10,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Pamela,Mutts for Trucks - Shannon,Pedigree,United States,2019,2020,Pet,BBDO,Man wearing blue,"Blue t-shirt, red hair, glasses",2,5,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,1,4,,10,10,10,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Pamela,Meatball Parm,Pedigree,United States,2020,2020,Pet,BBDO,Man holding sandwich,"Brown cardigan, blue shirt, khaki pants",1,5,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,3,0,0,0,4,,10,10,10,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,,"not quite sure of race. family does not look white, possibly australian native?",,,,,,,,,,,,,,,,,
Jenna,Mutts for Trucks - Aldrick,Pedigree,United States,2019,2020,Pet,BBDO,Humane society employee 4,With brown/white dog,2,5,,1,10,0,0,,3,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,Mobile pet adoption site/vehicle,0,0,,0,0,0,0,1,0,2,4,,10,10,10,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Romeo,Ball Bite,Pedigree,Russia,2020,2020,Pet,BBDO,Owner #2,,2,4,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,studio/on set,0,0,,0,0,0,0,0,0,0,4,,10,10,10,10,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Melanie,Mutts for Trucks,Pedigree,United States,2019,2020,Pet,BBDO,younger woman,brown hair,2,4,,1,10,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Mutts for Trucks,Pedigree,United States,2019,2020,Pet,BBDO,black man,trucker,1,4,,2,10,0,0,,3,,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Emma,Mutts for Trucks - Jacinda,Pedigree,United States,2019,2020,Pet,BBDO,Jacinda Duran,,1,6,,1,10,0,0,,1,,0,0,0,0,1,0,1,1,0,0,1,0,0,,1,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Mutts for Trucks,Pedigree,United States,2019,2020,Pet,BBDO,woman,trucker,2,6,,1,10,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CEspinoza,How to Take My Stress Away (:20),Pedigree,Russia,2019,2019,Pet,BBDO,Woman with dog,orange hair with dog,2,4,,1,10,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,2,0,9,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Pedigree Puppy Sword,Pedigree,Latin America,2020,2020,Pet,BBDO,boy ,yellow shirt,2,1,,2,10,10,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,playing with dog,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,10,,0,0,0,0,10,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Jenna,Mutts for Trucks - Aldrick,Pedigree,United States,2019,2020,Pet,BBDO,Trucker's daughter,Pink t-shirt,1,1,,1,10,10,0,,3,,0,0,0,0,0,0,0,0,0,0,0,0,1,"Talking on phone, Playing",0,0,0,0,1,1,0,0,0,0,0,0,0,,0,10,,0,0,0,0,10,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CEspinoza,Pedigree Puppy - The Good,Pedigree,Latin America,2020,2020,Pet,BBDO,Girl with dog,Girl with Dog,2,1,,1,10,10,0,,3,,0,0,0,0,0,0,0,0,0,0,0,0,1,playing with dog,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,10,,0,0,0,0,10,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,Pedigree Covid Response,Pedigree,Mexico; Chile ; Argentina; Colombia ; Puerto Rico ; Panama,2020,2020,Pet,BBDO,Young Toddler #1,little girl in white top and yellow headband and pants,2,1,,1,10,10,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,10,,0,0,0,0,10,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,Pedigree Covid Response,Pedigree,Mexico; Chile ; Argentina; Colombia ; Puerto Rico ; Panama,2020,2020,Pet,BBDO,Grandaughter #1,little brunette girl on phone with family,2,1,,1,10,10,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,10,,0,0,0,0,10,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,COVID 19 Social Feed 5,Pedigree,United States,2020,2020,Pet,BBDO,Woman petting dog,"White hair in ponytail, bangs, wearing plaid shirt",2,8,,1,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,Petting dog,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Meatball Parm,Pedigree,United States,2020,2020,Pet,BBDO,Woman wearing green,"Green jacket, striped shirt, blue jeans",1,5,,1,10,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,1,Petting dog,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,3,0,1,1,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CEspinoza,Dentastix Studios,Pedigree,New Zealand,2020,2020,Pet,BBDO,Woman posing,Woman posing,2,4,,1,10,0,0,,7,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,COVID 19 Social Feed 2,Pedigree,United States,2020,2020,Pet,BBDO,woman,blond,2,4,,1,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,playing with dog,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Jenna,Wet Race,Pedigree,Russia,2020,2020,Pet,BBDO,Dog owner 2,Pink t-shirt,2,5,,1,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,Grooming/racing dogs,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,0,0,0,0,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Emma,The Unintimidator,Pedigree,United States,2020,2020,Pet,BBDO,Owner,,1,5,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,3,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,Pedigree Covid Response,Pedigree,Mexico; Chile ; Argentina; Colombia ; Puerto Rico ; Panama,2020,2020,Pet,BBDO,Husband #1,in bed with black beard,2,5,,2,10,0,0,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,Pedigree Covid Response,Pedigree,Mexico; Chile ; Argentina; Colombia ; Puerto Rico ; Panama,2020,2020,Pet,BBDO,Hipster #1,hipster in coffee shop with tattoos and beard and dog?,2,5,,2,10,0,0,,2,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Jenna,The Underestimator,Pedigree,United States,2020,2020,Pet,BBDO,Dog owner,Blue button-down,2,5,,2,10,0,0,,2,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Emma,COVID 19 Social Feed 4,Pedigree,United States,2020,2020,Pet,BBDO,Owner,,2,8,,1,10,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,Pedigree Covid Response,Pedigree,Mexico; Chile ; Argentina; Colombia ; Puerto Rico ; Panama,2020,2020,Pet,BBDO,Older Woman #1,long white hair and dog/blue sweater,2,8,,1,10,0,0,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,Pedigree Covid Response,Pedigree,Mexico; Chile ; Argentina; Colombia ; Puerto Rico ; Panama,2020,2020,Pet,BBDO,Older Man #1,black glasses and blue sweater,2,8,,2,10,0,0,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,Pedigree Puppy Friend,Pedigree,Latin America,2020,2020,Pet,BBDO,Little Girl,small girl playing with puppets,2,1,,1,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,playing with toys and dog,0,0,0,0,1,1,0,0,1,0,0,0,0,,0,10,,0,0,0,0,10,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Pedigree - Small Dogs - Taksa,Pedigree,Russia,2020,2020,Pet,BBDO,Superheroine,lady with gauntlets and armor,1,5,,1,10,0,1,animated woman,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,9,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Pedigree - Small Dogs - Taksa,Pedigree,Russia,2020,2020,Pet,BBDO,Man,owner guy of dog,2,5,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,1,helping dog onto couch,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Nosh,Abnormal/Normal (:20),Pedigree,Russia,2019,2019,Pet,BBDO,Man,,2,5,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,rolling in mud,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
