Coder,Asset_Name,Brand,Lead_Country,Year_Produced,Year_Aired,Segment,Agency,Character_Name,Character_Description,Prominence,Animated,Animated Specify,Gender,Trans,Race,Race Other/Specify,API,Skin tone,Sexual Orientation,Queer,Age,Disabled,Disability Specify,Body Type,Shopping,Driving,Cleaning,Cooking,Working,Socializing,Nothing,EatingDrinking,Exercising,Other Activity,Activity Other Specify,Kitchen,Office,Car,Store,Outdoors,Living Room,Restaurant/Bar,Gym,Bedroom,Bathroom,Sporting Event,Classroom,Setting Other,Other Setting Specify,Revealing Clothing,Nudity,Visually Objectified,Verbally Objectified,Intelligent,Funny,Occupation,Leader,Authority,Q27a_Disordered_Eating,Q27b_Selfy_injury,Q27c_NegativeTalk,Q27d_Body_Modification,Q28a_Visual_Shame,Q28b_Verbal_Shame,Q28c_Sizeist_Slurs,Q28d_Punchline,Q28e_Denied_Personal_Opportunity,Q28f_Denied_Professional_Opportunity,Q28g_Other_Prejudice,Q28g_Prejudice_Other_Specify,Q29a_Lazy,Q29b_Physically_Slow,Q29c_Stupid,Q29d_Loser,Q29e_Inactive,Q29f_Poorly_Dressed,Q29g_Funny,Q29h_Jolly,Q29i_Clumsy,Q29j_Alone,Q30a_Comic_Relief,Q30b_Sidekick,Q30c_Mamma_Hen,Q30d_Nympho,Q31_Fat_to_Fit,Q32_Inspo_Porn,Q31_NOTES,Notes on Dwelling
Nosh,Baby Shower 4x5 (:06),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,petting dog,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Baby Shower 4x5 (:06),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Baby Shower 4x5 (:06),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Baby Shower 4x5 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,petting dog,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Baby Shower 4x5 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Baby Shower 4x5 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Boot Camp 4x5 (:06),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Actor, ,2,0, ,1,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,0,0,0,1,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,1,1,0,0,0,2,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Boot Camp 4x5 (:06),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Actor, ,2,0, ,1,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,0,0,0,1,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,1,1,0,0,0,2,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (:20),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Sarah, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,1,petting dog,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (:20),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Girl, ,2,0, ,2,0,1, ,999,999,1,0,1,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (:20),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Cousin, ,2,0, ,1,0,1, ,999,999,1,0,2,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,dining room,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (:20),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Cousin, ,2,0, ,1,0,1, ,999,999,1,0,2,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,dining room,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Sarah, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,1,petting dog,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Girl, ,2,0, ,2,0,1, ,999,999,1,0,1,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,dining room,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Cousin, ,2,0, ,1,0,1, ,999,999,1,0,2,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,dining room,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Cousin, ,2,0, ,1,0,1, ,999,999,1,0,2,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,dining room,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,2, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman with glasses, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,theater,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Laundry vs Camping 9x16 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Man, ,2,0, ,1,0,1, ,999,999,1,0,3,0,,2,0,0,1,0,0,0,0,0,0,1,petting dog,0,0,0,0,1,0,0,0,0,0,0,0,1,laundromat,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Lunch 4x5 V1 (:06),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Actor, ,2,0, ,1,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,dining room,0,0,0,0,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Lunch 4x5 V1 (:06),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,petting dog,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Lunch 4x5 V1 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Actor, ,2,0, ,1,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,dining room,0,0,0,0,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Lunch 4x5 V1 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,petting dog,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Lunch 4x5 V2 (:06),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Actor, ,2,0, ,1,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,dining room,0,0,0,0,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Lunch 4x5 V2 (:06),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Lunch 4x5 V2 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Actor, ,2,0, ,1,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,dining room,0,0,0,0,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Lunch 4x5 V2 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Making the Bed vs Dog 9x16 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,3, ,888,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,making bed and petting dog,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Mopping vs Camping 9x16 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Man, ,2,0, ,1,0,1, ,999,999,1,0,3,0,,2,0,0,1,0,0,0,0,0,0,1,petting dog,0,0,0,0,1,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Shopping vs Dog 9x16 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,3, ,888,999,1,0,3,0,,2,1,0,0,0,0,0,0,0,0,1,petting dog,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Washing vs Dog 9x16 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,3, ,888,999,1,0,3,0,,2,0,0,1,0,0,0,0,0,0,1,petting dog,1,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Challenge 16x9 (:15),Cesar/My Dog,USA,2019,2019,Petcare,,Chef, ,2,0, ,2,0,2, ,999,999,1,0,5,0,,2,0,0,0,0,0,0,1,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Challenge 16x9 (:15),Cesar/My Dog,USA,2019,2019,Petcare,,Chef, ,2,0, ,1,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,0,1,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Challenge 16x9 (:15),Cesar/My Dog,USA,2019,2019,Petcare,,Chef, ,2,0, ,2,0,1, ,999,999,1,0,5,0,,2,0,0,0,0,0,0,1,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Winner Winner 16x9 (:15),Cesar/My Dog,USA,2019,2019,Petcare,,Chef, ,2,0, ,2,0,2, ,999,999,1,0,5,0,,2,0,0,0,0,0,0,1,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Winner Winner 16x9 (:15),Cesar/My Dog,USA,2019,2019,Petcare,,Chef, ,2,0, ,1,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,0,1,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Winner Winner 16x9 (:15),Cesar/My Dog,USA,2019,2019,Petcare,,Chef, ,2,0, ,2,0,1, ,999,999,1,0,5,0,,2,0,0,0,0,0,0,1,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Abnormal/Normal (:20),Pedigree,Russia,2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Abnormal/Normal (:20),Pedigree,Russia,2019,2019,Petcare,,Man, ,2,0, ,1,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,ripping a pillow,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Abnormal/Normal (:20),Pedigree,Russia,2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Perfect Fit Search - Dog (:20),Perfect Fit,Russia,2019,2019,Petcare,,Kristina, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,playing with dog,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Perfect Fit Loop (1:18),Perfect Fit,France,2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,unpacking cat food,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Crooner (:15),Sheba/Dine,Germany,2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,feeding cat,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Crooner (:20),Sheba/Dine,Germany,2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,feeding cat,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Crooner (1:30),Sheba/Dine,Germany,2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,feeding cat,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Paint with Perfect Portions (:15),Sheba/Dine,[Global - Toolkit],2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,5,0,,2,0,0,0,0,0,0,1,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Tarot (:15),Sheba/Dine,Germany,2019,2019,Petcare,,Tarot Reader, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,9, ,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Tarot (:15),Sheba/Dine,Germany,2019,2019,Petcare,,Man, ,2,0, ,1,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,0,0,0,0,1,feeding cat,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Tarot (:20),Sheba/Dine,Germany,2019,2019,Petcare,,Tarot Reader, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,9, ,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Tarot (:20),Sheba/Dine,Germany,2019,2019,Petcare,,Man, ,2,0, ,1,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,0,0,0,0,1,feeding cat,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Thriller (:20),Sheba/Dine,Russia,2019,2019,Petcare,,Woman, ,2,0, ,2,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,1,0,0,0,0, ,1,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Thriller (:20),Sheba/Dine,Russia,2019,2019,Petcare,,Man, ,2,0, ,1,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,1,0,0,0,0, ,1,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Car vs Dog 9x16 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Man, ,2,0, ,1,0,1, ,999,999,1,0,3,0,,1,0,0,0,0,0,0,0,0,0,1,fixing car and petting dog,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Crooner (1:30),Sheba/Dine,Germany,2019,2019,Petcare,,Backup Singer, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,1,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,stage,1,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Crooner (1:30),Sheba/Dine,Germany,2019,2019,Petcare,,Backup Singer, ,2,0, ,2,0,1, ,999,999,1,0,3,0,,1,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,stage,1,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Crooner (1:30),Sheba/Dine,Germany,2019,2019,Petcare,,Backup Singer, ,2,0, ,2,0,2, ,999,999,1,0,3,0,,1,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,stage,1,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,New Friends (:20),Pedigree,Russia,2019,2019,Petcare,,man 1,bald/goatee,2,0, ,1,0,1, ,999,999,1,0,5,0,,3,0,0,0,0,0,0,0,0,0,1,attending workshop,0,0,0,0,0,0,0,0,0,0,0,0,1,auditorium,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,New Friends (:20),Pedigree,Russia,2019,2019,Petcare,,woman 1,redhead,2,0, ,2,0,1, ,999,999,1,0,6,0,,3,0,0,0,0,0,0,0,0,0,1,attending workshop,0,0,0,0,0,0,0,0,0,0,0,0,1,auditorium,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,New Friends (:20),Pedigree,Russia,2019,2019,Petcare,,woman 2,blonde,2,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,attending workshop,0,0,0,0,0,0,0,0,0,0,0,0,1,auditorium,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,New Friends (:20),Pedigree,Russia,2019,2019,Petcare,,dog lover,beard,2,0, ,1,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,1,0,0,0,1,adopting a dog,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Invasion (:15),Pedigree,USA,2017,2019,Petcare,,dog owner,vacuuming,2,0, ,1,0,1, ,999,999,1,0,4,0,,3,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Thriller (:30),Sheba/Dine,Russia,2019,2019,Petcare,,man,blue,2,0, ,1,0,1, ,999,999,1,0,4,0,,3,0,0,0,0,0,1,0,0,0,1,feeding a cat,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Thriller (:30),Sheba/Dine,Russia,2019,2019,Petcare,,woman,red,2,0, ,2,0,1, ,999,999,1,0,4,0,,2,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Leah 16x9 (:30),Excel,Canada,2019,2019,Wrigley,,Leah,Pink,1,0, ,2,0,1, ,999,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,being interviewed,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,After Meal (:15),Doublemint,china,2019,2019,Wrigley,,woman,woman,1,0, ,2,0,3, ,888,999,1,0,3,0,,2,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Arrive Fresh (:06) - English,Doublemint,Philippines,2019,2019,Wrigley,,man,on bus,2,0, ,1,0,3, ,888,999,1,0,3,0,,2,0,0,0,0,0,0,0,0,0,1,ride the bus,0,0,0,0,0,0,0,0,0,0,0,0,1,on the bus,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Twinning (:20),Extra,[Global - Toolkit],2019,2019,Wrigley,,Tom,short,1,0, ,1,0,1, ,999,999,1,0,3,0,,4,0,0,0,0,1,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Melanie,Twinning (:06),Extra / Orbit,[Global - Toolkit],2019,2019,Wrigley,,Tom,tall,1,0, ,1,0,1, ,999,999,1,0,3,0,,4,0,0,0,0,1,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Linzi,Vote (:20),Orbit,Mexico,2019,2019,Wrigley,,guy, ,1,0, ,1,0,4, ,999,999,1,0,3,0,,4,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,studio,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
